instruction,slide_folder
"Create a slide titled ""Model of Skill Development"" with a gradient background, centered title, and a horizontal line featuring four labeled circles representing the stages of skill development.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_10
"Create a new slide with a dark background, add a bold title ""FURTHER READINGS AND RESOURCES,"" a subheading ""Interrogating your Teaching Methods,"" and list specified bullet points.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_22
"Create a slide titled ""Faculty Beliefs and Practices for Inclusive Teaching"" with a black background, a bold title in large white font, and include faculty names below.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_1
"Create a new slide in your presentation software with a gradient background, add a centered title ""LEARNING OBJECTIVES"" in a large font, and include bullet points outlining the workshop's goals.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_3
"Create a new slide in your presentation software with a gradient background, add the title ""IV. PEDAGOGICAL METHODS,"" and include a bulleted list of examples related to language, tone, interactions, and pedagogies.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_9
"Create a new slide in your presentation software with a dark background, add a bold title ""FURTHER READINGS AND RESOURCES,"" and include the specified bullet points below it.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_18
"Create a slide titled ""INCLUSIVE TEACHING MANIFESTO"" with a dark background, prominent prompts, and clear instructions for inclusive teaching.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_12
"Create a new slide in your presentation software with a vibrant background, a bold title ""FURTHER READINGS AND RESOURCES,"" a subheading ""Knowing your Students,"" and a list of resources formatted as bullet points with titles and URLs.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_20
"Create a visually appealing slide with a gradient background, a bold title, a section header, and a bulleted list of readings and resources.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_15
"Create a slide with a bold title, a gradient background, main text about the impact of climate on learning, and a bulleted list of related points.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_4
"Create a slide titled ""THINK-PAIR-SHARE"" with instructions for individual reflection, pairing discussion, and group sharing, and include a highlighted section listing the ""4 DIMENSIONS OF INCLUSION.""",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_11
"Create a new slide in your presentation software with a vibrant background, a bold title ""FURTHER READINGS AND RESOURCES,"" a section header ""Race,"" and a properly formatted bulleted list of references.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_16
"Create a new slide in your presentation software with a dark background, add the title ""II. KNOW YOUR STUDENTS"" in a large bold font, and include the specified content in bullet points.",./slides/usginclusivepedagogyworkshoppresentation-240319155506-94e88e96/slide_7
"Create a slide titled ""Graphical demonstration"" featuring a text box with specified content, an equation, and a clearly labeled graph.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_7
"Create a slide titled ""Important Terms"" with definitions and equations related to decibel gain and logarithmic power gain.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_21
"Create a slide titled ""Important Terms"" and insert the provided content about multistage amplifiers.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_19
"Create a slide titled ""Load Line Analysis"" with key explanations about the d.c. load line and its maximum values for V_CE and I_C.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_13
"Create a slide titled ""Transformer Coupled Amplifier"" with a red color scheme, a light grid background, bullet points explaining its operation, and a labeled circuit diagram in the center.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_32
"Create a slide titled ""Direct Coupled Amplifier"" with a red bold title, a purple subtitle ""Circuit Details,"" a diagram of a three-stage amplifier on the right, and bullet points on the left summarizing its features.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_38
"Create a slide titled ""Transformer Coupled Amplifier"" with a light grid background, divided into ""Advantages"" and ""Disadvantages"" sections, highlighting advantages with bullet points in a distinct color.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_35
"Create a slide titled ""A.C. Load Line in Transistor Circuits"" that includes a definition, a formula, explanations for key points, and relevant diagrams.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_14
"Create a slide with a light background, a bold red title ""RC Coupled Transistor Amplifier,"" and include the provided content formatted appropriately.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_26
"Create a slide titled ""Important Terms"" with two sections for advantages of expressing gain in decibels and an accompanying diagram.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_22
"Create a visually appealing slide titled ""RC Coupled Transistor Amplifier"" with a light grid background, organized bullet points in distinct colors, and clear, readable fonts.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_28
"Create a slide titled ""Practical Circuit of Transistor Amplifier"" with two sections for text and a diagram, summarizing key points on biasing, input capacitor, and emitter bypass capacitor using bullet points.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_4
"Create a slide titled ""D.C. And A.C. Equivalent Circuits"" with an introduction, two labeled diagrams, a bullet-point list of analysis steps, and a concluding statement.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_10
"Create a slide titled ""Transformer Coupled Amplifier"" with a light grid background, bullet points in various colors, and include a relevant diagram.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_31
"Create a slide with a light grid background, a bold red title ""Transformer Coupled Amplifier,"" a blue subtitle ""Applications,"" and formatted bullet points detailing impedance matching.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_36
"Create a slide titled ""Multistage Transistor Amplifier"" and include the specified content on coupling methods.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_17
Create a slide featuring a circuit diagram on the left and corresponding current and voltage graphs on the right.,./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_9
"Create a slide with a light grid background, a blue gradient on one side, and include the title ""RC Coupled Transistor Amplifier"" in bold red, a subtitle ""Operation,"" and bullet points summarizing the amplifier's function.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_25
"Create a slide titled ""Graphical Demonstration of Transistor Amplifier"" with a descriptive text box on the left and a labeled figure of transistor characteristics on the right.",./slides/orcasharemedia1489816591592-240413185515-fe1a0e62/slide_3
